18	-3.55469
22	-3.56904
26	-3.57824
30	-3.58451
34	-3.58897
38	-3.59226
42	-3.59476
46	-3.5967
50	-3.59824
54	-3.59948
58	-3.6005
62	-3.60134
66	-3.60205
94	-3.60485
98	-3.60507
