18	 -1.08637192339505 
22	-1.07131998671441
26	-1.0607015597825
30	-1.0528168496787
34	-1.0467343471264
38	-1.0419015870429
42	-1.0379704722405
46	-1.0347109235381
50	-1.0319648486653
54	-1.0296200721136
58	-1.0275948168959
62	-1.0258280746394
66	-1.0242734145383
94	-1.0170728276030
98	-1.0163782967235
